anio_acci;nro_acci;fecha;desc_dia;hora_aprox;desc_ruta;km;cant_participantes;desc_participante;calle_avenida_km;total;heridos_leves;heridos_graves;heridos_gravisimos;ilesos;fallecidos;sin_datos;posicion_XY;desc_tipo_via;desc_ruta_ori;desc_loc;desc_dpto;desc_tipo_calzada;desc_tipo_banquina;desc_unidad_regional;desc_lugar_calzada;desc_zona;desc_prioridad;desc_estado_semaforo;desc_lugar_via;desc_estado_via;desc_estado_visibilidad;desc_luminosidad;desc_estado_clima;desc_tipo_colision;desc_tipo_atropello;desc_tipo_hecho;desc_pres_calzada;desc_senializacion;desc_separacion_via;desc_restriccion
2021;10354;10/5/2021;Lunes;20:30:00;;0.0;1;Moto/Ciclomotor;Bv. Seguí 5648;1;1;0;0;0;0;0;-32.970579810198,-60.699124138733;Avenida;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10355;11/5/2021;Martes;08:30:00;;0.0;1;Bicicleta; ;1;1;0;0;0;0;0;-32.95199836619889, -60.67048599501;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10356;11/5/2021;Martes;13:30:00;;0.0;2;Otros,Peatón;Av. Eva Perón Y Cullen;2;1;0;0;0;0;1;-32.933671288573244, -60.7094422997;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;Peatón;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10357;11/5/2021;Martes;22:00:00;;0.0;1;Moto/Ciclomotor;Esmeralda Y Riobamba;1;1;0;0;0;0;0;-32.965973505927515, -60.6257915761;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10358;11/5/2021;Martes;22:00:00;;0.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-33.232133194181834, -60.3357280818;S/D;;VILLA CONSTITUCIÓN;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10359;11/5/2021;Martes;13:30:00;;0.0;1;Moto/Ciclomotor;Campbell Y Vélez Sarsfield;2;2;0;0;0;0;0;-32.92591948082905, -60.70865667339;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10360;8/5/2021;Sabado;10:00:00;;0.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-33.021224568867794, -60.6344394171;S/D;;VILLA GOBERNADOR GÁLVEZ;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10361;13/5/2021;Jueves;17:00:00;;0.0;1;Bicicleta;Av. Pellegrini Y Suipacha;1;1;0;0;0;0;0;-32.95257797324727, -60.66693262967;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10362;13/5/2021;Jueves;07:30:00;;0.0;1;Moto/Ciclomotor;Bv. Seguí Y Calle 1818;1;1;0;0;0;0;0;-32.97109808855906, -60.70973350255;Calle;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10363;13/5/2021;Jueves;11:30:00;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;Bv. Rondeau 1900;2;2;0;0;0;0;0;-32.895289859382515, -60.6919442550;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10364;13/5/2021;Jueves;16:30:00;;0.0;1;Moto/Ciclomotor;J.J.Paso Y Solís;1;1;0;0;0;0;0;-32.919975442705955, -60.7041805768;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10365;15/5/2021;Sabado;14:30:00;;0.0;1;Moto/Ciclomotor;Av. Puccio Y Av. Eudoro Carrasco;1;1;0;0;0;0;0;-32.89307137438685, -60.68552086569;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10366;16/5/2021;Domingo;17:30:00;;0.0;1;Bicicleta;Av. Ovidio Lagos Y La Paz;1;1;0;0;0;0;0;-32.960034222085476, -60.6658691482;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;10367;15/5/2021;Sabado;11:20:00;;0.0;1;Automóvil;Montevideo Y Roullon;1;1;0;0;0;0;0;-32.94719061515234, -60.70198448236;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10368;15/5/2021;Sabado;08:20:00;;0.0;1;Moto/Ciclomotor;Montevideo Y Alsina;1;1;0;0;0;0;0;-32.94927802948922, -60.67886447204;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10369;8/5/2021;Sabado;16:30:00;;0.0;2;Otros,Peatón;Bv. Rondeau 4200;2;1;0;0;0;0;1;-32.875742412965,-60.697918851555;Avenida;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;Peatón;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10370;14/5/2021;Viernes;14:00:00;;0.0;1;Moto/Ciclomotor;Cochabamba Y Paraguay;1;1;0;0;0;0;0;-32.957429887737,-60.646753384569;Calle;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10371;14/5/2021;Viernes;04:30:00;;0.0;2;Automóvil,Moto/Ciclomotor;Av. Francia Y 9 De Julio;2;1;0;0;0;0;1;-32.948919301396,-60.6674958006;Avenida;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10372;14/5/2021;Viernes;15:30:00;;0.0;1;Bicicleta;Bv. Avellaneda Y Gral.Mosconi;1;1;0;0;0;0;0;-32.983563796386,-60.688788193304;Avenida;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10373;14/5/2021;Viernes;18:40:00;;0.0;1;Moto/Ciclomotor;Bertole Y C.Larralde;1;1;0;0;0;0;0;-32.965401764416,-60.72601295524;Calle;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10374;13/5/2021;Jueves;17:00:00;;0.0;1;Bicicleta; ;1;1;0;0;0;0;0;;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10375;16/5/2021;Domingo;15:00:00;;0.0;2;Automóvil,Moto/Ciclomotor;Hollywood Y Atlántida;2;1;0;0;0;0;1;-33.030660783369,-60.686782044514;Calle;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10376;19/5/2021;Miercoles;14:30:00;;0.0;2;Automóvil,Moto/Ciclomotor;Bv. Seguí Y Av. Ovidio Lagos;2;1;0;0;0;0;1;-32.974880612142,-60.669285244493;Avenida;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10377;19/5/2021;Miercoles;13:00:00;;0.0;2;Automóvil,Moto/Ciclomotor;Bv. Avellaneda Y Córdoba;3;2;0;0;0;0;1;-32.93909101176,-60.679028985658;Avenida;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10378;18/5/2021;Martes;14:00:00;;0.0;1;Moto/Ciclomotor;Av. Francia Y Bv. 27 De Febrero;1;1;0;0;0;0;0;-32.962794501847,-60.670771834849;Avenida;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10379;22/10/2021;Viernes;22:00:00;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95206408552878, -60.67049117294;Calle;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10380;21/10/2021;Jueves;09:30:00;;0.0;1;Moto/Ciclomotor;Av. Francia Y Rueda;1;1;0;0;0;0;0;-32.96618516317178, -60.67169751750;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10381;21/10/2021;Jueves;22:00:00;;0.0;1;Moto/Ciclomotor;Necochea Y Ayolas;1;1;0;0;0;0;0;-32.979289240863174, -60.6318005585;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10382;18/10/2021;Lunes;21:00:00;;0.0;1;Moto/Ciclomotor;BARRIO LAS TARDES ;1;1;0;0;0;0;0;-32.88986230434897, -60.89047882345;S/D;;ROLDÁN;Constitución;S/D;S/D;XVII;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10383;22/10/2021;Viernes;13:30:00;;0.0;1;Moto/Ciclomotor;Ayacucho Y Bv. Seguí;1;1;0;0;0;0;0;-32.98093324400243, -60.63549380969;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10384;22/10/2021;Viernes;08:30:00;;0.0;1;Peatón;Crespo Y Pje. Noruega;1;1;0;0;0;0;0;-32.9501618463059, -60.670601243142;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10385;22/10/2021;Viernes;12:45:00;;0.0;1;Automóvil;Av. Pte. Perón Y Castellanos;2;1;0;0;0;0;1;-32.957066867085295, -60.6794507149;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10386;20/10/2021;Miercoles;13:30:00;;0.0;1;Moto/Ciclomotor;Laprida Y Bv. Seguí;1;1;0;0;0;0;0;-32.9798798526119, -60.642473738790;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10387;20/10/2021;Miercoles;20:00:00;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;Agustín Magaldi Y Urizar;2;2;0;0;0;0;0;-32.93678227652781, -60.74412461306;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10388;12/5/2021;Miercoles;10:30:00;;0.0;1;Moto/Ciclomotor;Salta Y Vera Mujica;1;1;0;0;0;0;0;-32.93429088185265, -60.66509147343;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;10389;15/5/2021;Sabado;08:20:00;;0.0;1;Moto/Ciclomotor;Montevideo Y Alsina;1;1;0;0;0;0;0;-32.949308549280474, -60.6788586702;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;Faltante;Cordón divisorio;Sin restricción
2021;10390;17/5/2021;Lunes;17:30:00;;0.0;1;Bicicleta; ;1;1;0;0;0;0;0;-32.951951551856375, -60.6705930983;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10391;23/5/2021;Domingo;17:30:00;;0.0;1;Moto/Ciclomotor;J.B.Justo Y Albert Sabin;1;1;0;0;0;0;0;-32.91431745968523, -60.69155114125;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10392;23/5/2021;Domingo;15:30:00;;0.0;1;Bicicleta;Bv. 27 De Febrero Y Rio De Janeiro;1;1;0;0;0;0;0;-32.96003117448317, -60.68586678518;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10393;24/5/2021;Lunes;19:30:00;;0.0;2;Automóvil,Automóvil;Av. Francia Y Av. Uriburu;2;2;0;0;0;0;0;-32.99170632719659, -60.67806547183;Avenida;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10394;17/10/2021;Domingo;00:00:00;;0.0;1;Bicicleta; ;1;1;0;0;0;0;0;-32.95205958695009, -60.67071111298;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10395;20/10/2021;Miercoles;13:00:00;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95198756180315, -60.67050726748;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10396;19/10/2021;Martes;12:30:00;;0.0;1;Moto/Ciclomotor;Crespo ;1;1;0;0;0;0;0;-32.956768060112,-60.672203981605;Calle;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10397;25/5/2021;Martes;19:00:00;;0.0;1;Bicicleta;Bv. Seguí Y Bv. Avellaneda;1;1;0;0;0;0;0;-32.97165667827,-60.687244626218;Avenida;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Atardecer;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10398;26/5/2021;Miercoles;19:30:00;;0.0;1;Moto/Ciclomotor;Av. Ovidio Lagos Y Olegario V.Andrade;1;1;0;0;0;0;0;-32.996678494733,-60.674471406908;Avenida;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Atardecer;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10399;18/10/2021;Lunes;10:00:00;;0.0;1;Peatón;Pascual Rosas Y E.Zeballos;1;1;0;0;0;0;0;-32.94646562935576, -60.68810517095;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10400;26/5/2021;Miercoles;07:00:00;;0.0;1;Moto/Ciclomotor;Bv. Avellaneda 4200;2;2;0;0;0;0;0;-32.944188062026,-60.680509536045;Avenida;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Atardecer;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10401;25/5/2021;Martes;17:40:00;;0.0;2;Automóvil,Moto/Ciclomotor;Darragueira Y Superi;2;1;0;0;0;0;1;-32.894786575855,-60.69499110145;Calle;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10402;17/5/2021;Lunes;10:00:00;;0.0;1;Moto/Ciclomotor;Pje. Aguirre Y Nahuel Huapi;1;1;0;0;0;0;0;;Calle;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10403;27/5/2021;Jueves;08:45:00;;0.0;1;Moto/Ciclomotor;Montevideo Y Solís;1;1;0;0;0;0;0;-32.947193722679,-60.703034678795;Calle;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10404;1/6/2021;Martes;02:00:00;;0.0;1;Automóvil; ;1;1;0;0;0;0;0;;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10405;19/10/2021;Martes;12:30:00;;0.0;1;Moto/Ciclomotor;Necochea Y Biedma;1;1;0;0;0;0;0;-32.98387553000643, -60.63296880473;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10406;19/10/2021;Martes;17:00:00;;0.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-32.95194254861417, -60.67056091220;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10407;19/10/2021;Martes;08:00:00;;0.0;1;Bicicleta;Ituzaingó Y 1 de Mayo;1;1;0;0;0;0;0;-32.96225713790702, -60.63331487205;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;Faltante;Cordón divisorio;Sin restricción
2021;10408;19/10/2021;Martes;10:20:00;;0.0;1;Automóvil;San Lorenzo Y Paraguay;2;1;0;0;0;0;1;-32.943157169180736, -60.6431304994;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;10409;19/10/2021;Martes;20:00:00;;0.0;1;Automóvil;Villa del Parque ;2;1;0;0;0;0;1;-32.880382789496,-60.728445926374;Calle;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10410;18/10/2021;Lunes;07:30:00;;0.0;1;Bicicleta;Bv. Avellaneda Y Av. Pellegrini;1;1;0;0;0;0;0;-32.94992124239833, -60.68192439780;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10411;18/10/2021;Lunes;20:15:00;;0.0;1;Peatón;Bv. Avellaneda 3050;1;1;0;0;0;0;0;-32.96530049577254, -60.68583222342;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10412;29/6/2021;Martes;14:30:00;;0.0;1;Moto/Ciclomotor;Mariano Moreno 3720;1;1;0;0;0;0;0;-32.97822620319,-60.659141339041;Calle;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10413;18/10/2021;Lunes;00:00:00;;0.0;1;Automóvil;Av. Pellegrini Y Roullon;2;1;0;0;0;0;1;-32.948311350738116, -60.7019503571;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10414;29/6/2021;Martes;17:00:00;;0.0;1;Automóvil; ;1;1;0;0;0;0;0;;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10415;18/10/2021;Lunes;21:00:00;;0.0;1;Moto/Ciclomotor;Iguazú Y Casilda;1;1;0;0;0;0;0;-32.928390745568905, -60.6857696304;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10416;17/10/2021;Domingo;10:00:00;;0.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-32.88769488032228, -60.72411571984;Calle;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10417;18/10/2021;Lunes;07:00:00;;0.0;1;Moto/Ciclomotor;Av. Francia Y Av. Uriburu;1;1;0;0;0;0;0;-32.99162453815159, -60.67827642863;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;10418;30/6/2021;Miercoles;16:15:00;;0.0;1;Automóvil; ;1;1;0;0;0;0;0;;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10419;17/10/2021;Domingo;04:00:00;;0.0;1;Otros;Lavalle Y 24 De Setiembre;1;1;0;0;0;0;0;-32.97317786394266, -60.68632642810;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10420;17/10/2021;Domingo;07:00:00;Ruta Nacional A008;0.0;1;Automóvil;Bv. 27 De Febrero Y Av. Circunvalación;1;1;0;0;0;0;0;-32.959577383945266, -60.7208736263;Ruta;A008;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;10421;30/6/2021;Miercoles;15:00:00;;0.0;1;Automóvil; ;1;1;0;0;0;0;0;;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;10422;30/6/2021;Miercoles;15:00:00;;0.0;1;Moto/Ciclomotor;Bv. 27 De Febrero Y Bv. Avellaneda;1;1;0;0;0;0;0;-32.960321199993,-60.684593378268;Avenida;;ROSARIO;Constitución;S/D;S/D;II;S/D;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
